"studyid","rltv_mo","errorcode","errormessage","process","premiseid","studypoint","updated_dt","process_run_date","job_run_id"
FPLC-RS44NET2,202409,NULLBILL,Cannot perform bill comparison because billed usage is 0 kwh.,Interval Data Quality,70622019,"74632.0",2024-09-12 19:23:33.161,20240912,ALR-scheduled__2024-09-11T18:30:00+00:00
FPLC-RS44NET4,202409,NULLBILL,Cannot perform bill comparison because billed usage is 0 kwh.,Interval Data Quality,70622019,"74632.0",2024-09-12 19:23:33.161,20240912,ALR-scheduled__2024-09-11T18:30:00+00:00
FPLC-RS44NET9,202409,NULLBILL,Cannot perform bill comparison because billed usage is 0 kwh.,Interval Data Quality,70622019,"74632.0",2024-09-12 19:23:33.161,20240912,ALR-scheduled__2024-09-11T18:30:00+00:00
FPLC-RS44NET2,202409,AUMONTH,"Only 11 months are available to calculate monthly average usage, less than the needed 12 months.",Interval Data Quality,70336847,"72621.0",2024-09-12 19:23:33.161,20240912,ALR-scheduled__2024-09-11T18:30:00+00:00
FPLC-RS44NET4,202409,AUMONTH,"Only 11 months are available to calculate monthly average usage, less than the needed 12 months.",Interval Data Quality,70336847,"72621.0",2024-09-12 19:23:33.161,20240912,ALR-scheduled__2024-09-11T18:30:00+00:00
FPLC-RS44NET9,202409,AUMONTH,"Only 11 months are available to calculate monthly average usage, less than the needed 12 months.",Interval Data Quality,70336847,"72621.0",2024-09-12 19:23:33.161,20240912,ALR-scheduled__2024-09-11T18:30:00+00:00
FPLC-RS44NET2,202409,DIFFBILLCOMP,Interval cut (2856.54 kwh) is outside the 10.0% threshold when compared to billed usage (2570.0 kwh).,Interval Data Quality,70626774,"72840.0",2024-09-13 18:42:25.128,20240913,ALR-scheduled__2024-09-12T18:30:00+00:00
FPLC-RS44NET4,202409,DIFFBILLCOMP,Interval cut (2856.54 kwh) is outside the 10.0% threshold when compared to billed usage (2570.0 kwh).,Interval Data Quality,70626774,"72840.0",2024-09-13 18:42:25.128,20240913,ALR-scheduled__2024-09-12T18:30:00+00:00
FPLC-RS44NET9,202409,DIFFBILLCOMP,Interval cut (2856.54 kwh) is outside the 10.0% threshold when compared to billed usage (2570.0 kwh).,Interval Data Quality,70626774,"72840.0",2024-09-13 18:42:25.128,20240913,ALR-scheduled__2024-09-12T18:30:00+00:00
FPLC-RS44NET2,202409,PREMISE,Premise data change: ratecode changed from 'FERS_44' to 'FERSEV_46'.,Master Data,70626774,"72840.0",2024-09-13 18:42:25.128,20240913,ALR-scheduled__2024-09-12T18:30:00+00:00
FPLC-RS44NET4,202409,PREMISE,Premise data change: ratecode changed from 'FERS_44' to 'FERSEV_46'.,Master Data,70626774,"72840.0",2024-09-13 18:42:25.128,20240913,ALR-scheduled__2024-09-12T18:30:00+00:00
FPLC-RS44NET9,202409,PREMISE,Premise data change: ratecode changed from 'FERS_44' to 'FERSEV_46'.,Master Data,70626774,"72840.0",2024-09-13 18:42:25.128,20240913,ALR-scheduled__2024-09-12T18:30:00+00:00
FPLC-RS44NET2,202409,DIFFBILLCOMP,Interval cut (1728.98 kwh) is outside the 10.0% threshold when compared to billed usage (653.0 kwh).,Interval Data Quality,70158196,"70150.0",2024-09-14 16:53:59.936,20240914,ALR-scheduled__2024-09-13T18:30:00+00:00
FPLC-RS44NET4,202409,DIFFBILLCOMP,Interval cut (1728.98 kwh) is outside the 10.0% threshold when compared to billed usage (653.0 kwh).,Interval Data Quality,70158196,"70150.0",2024-09-14 16:53:59.936,20240914,ALR-scheduled__2024-09-13T18:30:00+00:00
FPLC-RS44NET9,202409,DIFFBILLCOMP,Interval cut (1728.98 kwh) is outside the 10.0% threshold when compared to billed usage (653.0 kwh).,Interval Data Quality,70158196,"70150.0",2024-09-14 16:53:59.936,20240914,ALR-scheduled__2024-09-13T18:30:00+00:00
FPLC-RS44NET2,202409,NULLBILL,Cannot perform bill comparison because billed usage is 0 kwh.,Interval Data Quality,70346117,"32819.0",2024-09-15 16:41:05.101,20240915,ALR-scheduled__2024-09-14T18:30:00+00:00
FPLC-RS44NET4,202409,NULLBILL,Cannot perform bill comparison because billed usage is 0 kwh.,Interval Data Quality,70346117,"32819.0",2024-09-15 16:41:05.101,20240915,ALR-scheduled__2024-09-14T18:30:00+00:00
FPLC-RS44NET9,202409,NULLBILL,Cannot perform bill comparison because billed usage is 0 kwh.,Interval Data Quality,70346117,"32819.0",2024-09-15 16:41:05.101,20240915,ALR-scheduled__2024-09-14T18:30:00+00:00
FPLC-RS44NET2,202409,NULLBILL,Cannot perform bill comparison because billed usage is 0 kwh.,Interval Data Quality,70242233,"52508.0",2024-09-17 18:37:14.129,20240917,ALR-scheduled__2024-09-16T18:30:00+00:00
FPLC-RS44NET4,202409,NULLBILL,Cannot perform bill comparison because billed usage is 0 kwh.,Interval Data Quality,70242233,"52508.0",2024-09-17 18:37:14.129,20240917,ALR-scheduled__2024-09-16T18:30:00+00:00
FPLC-RS44NET9,202409,NULLBILL,Cannot perform bill comparison because billed usage is 0 kwh.,Interval Data Quality,70242233,"52508.0",2024-09-17 18:37:14.129,20240917,ALR-scheduled__2024-09-16T18:30:00+00:00
FPLC-RS44NET2,202409,DIFFBILLCOMP,Interval cut (1262.89 kwh) is outside the 10.0% threshold when compared to billed usage (967.0 kwh).,Interval Data Quality,70141101,"54394.0",2024-09-21 17:08:20.382,20240921,ALR-scheduled__2024-09-20T18:30:00+00:00
FPLC-RS44NET4,202409,DIFFBILLCOMP,Interval cut (1262.89 kwh) is outside the 10.0% threshold when compared to billed usage (967.0 kwh).,Interval Data Quality,70141101,"54394.0",2024-09-21 17:08:20.382,20240921,ALR-scheduled__2024-09-20T18:30:00+00:00
FPLC-RS44NET9,202409,DIFFBILLCOMP,Interval cut (1262.89 kwh) is outside the 10.0% threshold when compared to billed usage (967.0 kwh).,Interval Data Quality,70141101,"54394.0",2024-09-21 17:08:20.382,20240921,ALR-scheduled__2024-09-20T18:30:00+00:00
FPLC-RS44NET2,202409,DIFFBILLCOMP,Interval cut (2178.22 kwh) is outside the 10.0% threshold when compared to billed usage (1294.0 kwh).,Interval Data Quality,70262914,"35696.0",2024-09-21 17:08:20.382,20240921,ALR-scheduled__2024-09-20T18:30:00+00:00
FPLC-RS44NET4,202409,DIFFBILLCOMP,Interval cut (2178.22 kwh) is outside the 10.0% threshold when compared to billed usage (1294.0 kwh).,Interval Data Quality,70262914,"35696.0",2024-09-21 17:08:20.382,20240921,ALR-scheduled__2024-09-20T18:30:00+00:00
FPLC-RS44NET9,202409,DIFFBILLCOMP,Interval cut (2178.22 kwh) is outside the 10.0% threshold when compared to billed usage (1294.0 kwh).,Interval Data Quality,70262914,"35696.0",2024-09-21 17:08:20.382,20240921,ALR-scheduled__2024-09-20T18:30:00+00:00
FPLC-RS44NET2,202409,DIFFBILLCOMP,Interval cut (1270.54 kwh) is outside the 10.0% threshold when compared to billed usage (503.0 kwh).,Interval Data Quality,70502810,"42281.0",2024-09-21 17:08:20.382,20240921,ALR-scheduled__2024-09-20T18:30:00+00:00
FPLC-RS44NET4,202409,DIFFBILLCOMP,Interval cut (1270.54 kwh) is outside the 10.0% threshold when compared to billed usage (503.0 kwh).,Interval Data Quality,70502810,"42281.0",2024-09-21 17:08:20.382,20240921,ALR-scheduled__2024-09-20T18:30:00+00:00
FPLC-RS44NET9,202409,DIFFBILLCOMP,Interval cut (1270.54 kwh) is outside the 10.0% threshold when compared to billed usage (503.0 kwh).,Interval Data Quality,70502810,"42281.0",2024-09-21 17:08:20.382,20240921,ALR-scheduled__2024-09-20T18:30:00+00:00
FPLC-RS44NET2,202409,DIFFBILLCOMP,Interval cut (2046.14 kwh) is outside the 10.0% threshold when compared to billed usage (1455.0 kwh).,Interval Data Quality,70504044,"47663.0",2024-09-25 17:32:58.932,20240925,ALR-scheduled__2024-09-24T18:30:00+00:00
FPLC-RS44NET4,202409,DIFFBILLCOMP,Interval cut (2046.14 kwh) is outside the 10.0% threshold when compared to billed usage (1455.0 kwh).,Interval Data Quality,70504044,"47663.0",2024-09-25 17:32:58.932,20240925,ALR-scheduled__2024-09-24T18:30:00+00:00
FPLC-RS44NET9,202409,DIFFBILLCOMP,Interval cut (2046.14 kwh) is outside the 10.0% threshold when compared to billed usage (1455.0 kwh).,Interval Data Quality,70504044,"47663.0",2024-09-25 17:32:58.932,20240925,ALR-scheduled__2024-09-24T18:30:00+00:00
FPLC-RS44NET2,202409,DIFFBILLCOMP,Interval cut (2282.84 kwh) is outside the 10.0% threshold when compared to billed usage (1459.0 kwh).,Interval Data Quality,70548312,"73292.0",2024-09-27 17:35:32.177,20240927,ALR-scheduled__2024-09-26T18:30:00+00:00
FPLC-RS44NET4,202409,DIFFBILLCOMP,Interval cut (2282.84 kwh) is outside the 10.0% threshold when compared to billed usage (1459.0 kwh).,Interval Data Quality,70548312,"73292.0",2024-09-27 17:35:32.177,20240927,ALR-scheduled__2024-09-26T18:30:00+00:00
FPLC-RS44NET9,202409,DIFFBILLCOMP,Interval cut (2282.84 kwh) is outside the 10.0% threshold when compared to billed usage (1459.0 kwh).,Interval Data Quality,70548312,"73292.0",2024-09-27 17:35:32.177,20240927,ALR-scheduled__2024-09-26T18:30:00+00:00
FPLC-RS44NET2,202409,DIFFBILLCOMP,Interval cut (1386.73 kwh) is outside the 10.0% threshold when compared to billed usage (705.0 kwh).,Interval Data Quality,70550834,"74724.0",2024-09-28 18:38:42.634,20240928,ALR-scheduled__2024-09-27T18:30:00+00:00
FPLC-RS44NET4,202409,DIFFBILLCOMP,Interval cut (1386.73 kwh) is outside the 10.0% threshold when compared to billed usage (705.0 kwh).,Interval Data Quality,70550834,"74724.0",2024-09-28 18:38:42.634,20240928,ALR-scheduled__2024-09-27T18:30:00+00:00
FPLC-RS44NET9,202409,DIFFBILLCOMP,Interval cut (1386.73 kwh) is outside the 10.0% threshold when compared to billed usage (705.0 kwh).,Interval Data Quality,70550834,"74724.0",2024-09-28 18:38:42.634,20240928,ALR-scheduled__2024-09-27T18:30:00+00:00
FPLC-RSEV,202506,DIFFBILLCOMP,Interval cut (913.0 kwh) is outside the 10.0% threshold when compared to billed usage (585.0 kwh).,Interval Data Quality,70267182,"282.0",2025-06-25 13:17:53.471,20250625,ALR-scheduled__2025-06-24T13:30:00+00:00
FPLC-RSEV,202506,DIFFBILLCOMP,Interval cut (1027.3 kwh) is outside the 10.0% threshold when compared to billed usage (9.0 kwh).,Interval Data Quality,70490078,"453.0",2025-06-25 13:17:53.471,20250625,ALR-scheduled__2025-06-24T13:30:00+00:00
FPLC-RS44NET9,202506,DIFFBILLCOMP,Interval cut (1310.51 kwh) is outside the 10.0% threshold when compared to billed usage (226.0 kwh).,Interval Data Quality,70504044,"47663.0",2025-06-25 13:17:53.471,20250625,ALR-scheduled__2025-06-24T13:30:00+00:00
FPLC-RSEV,202506,DIFFBILLCOMP,Interval cut (1310.51 kwh) is outside the 10.0% threshold when compared to billed usage (226.0 kwh).,Interval Data Quality,70504044,"425.0",2025-06-25 13:17:53.471,20250625,ALR-scheduled__2025-06-24T13:30:00+00:00
FPLC-RS44NET2,202506,DIFFBILLCOMP,Interval cut (1801.62 kwh) is outside the 10.0% threshold when compared to billed usage (226.0 kwh).,Interval Data Quality,70504044,"47663.0",2025-06-25 13:17:53.471,20250625,ALR-scheduled__2025-06-24T13:30:00+00:00
FPLC-RS44NET4,202506,DIFFBILLCOMP,Interval cut (491.11 kwh) is outside the 10.0% threshold when compared to billed usage (226.0 kwh).,Interval Data Quality,70504044,"47663.0",2025-06-25 13:17:53.471,20250625,ALR-scheduled__2025-06-24T13:30:00+00:00
FPLC-RS1EV,202506,INCOMPINTVS,"Incomplete intervals fetched. The last meter fetched stops at 2025-06-13T00:00:00.000-04:00, but the bill runs until 2025-06-16.",Interval Data Quality,70395351,"3288.0",2025-06-25 13:17:53.471,20250625,ALR-scheduled__2025-06-24T13:30:00+00:00
FPLC-RS1EV,202506,METERCHANGE,Meter 0910042001280656856222623331 (type evmeter) stopped on 2025-06-13T00:00:00.000-04:00.,Master Data,70395351,"3288.0",2025-06-25 13:17:53.471,20250625,ALR-scheduled__2025-06-24T13:30:00+00:00
FPLC-RSEV,202505,DIFFBILLCOMP,Interval cut (1373.0 kwh) is outside the 10.0% threshold when compared to billed usage (1019.0 kwh).,Interval Data Quality,70297004,"441.0",2025-06-26 12:31:34.382,20250626,ALR-scheduled__2025-06-25T13:30:00+00:00
FPLC-RSEV,202506,DIFFBILLCOMP,Interval cut (1268.0 kwh) is outside the 10.0% threshold when compared to billed usage (1087.0 kwh).,Interval Data Quality,70471371,"263.0",2025-06-26 12:31:34.382,20250626,ALR-scheduled__2025-06-25T13:30:00+00:00
FPLC-RS1EV,202506,DIFFBILLCOMP,Interval cut (84.57 kwh) is outside the 10.0% threshold when compared to billed usage (170.0 kwh).,Interval Data Quality,70471371,"1803.0",2025-06-26 12:31:34.382,20250626,ALR-scheduled__2025-06-25T13:30:00+00:00
FPLC-RS1EV,202506,INCOMPINTVS,"Incomplete intervals fetched. The last meter fetched stops at 2025-06-10T00:00:00.000-04:00, but the bill runs until 2025-06-17.",Interval Data Quality,70471371,"1803.0",2025-06-26 12:31:34.382,20250626,ALR-scheduled__2025-06-25T13:30:00+00:00
FPLC-RS1EV,202506,METERCHANGE,Meter 0910042001280643446122698735 (type evmeter) stopped on 2025-06-10T00:00:00.000-04:00.,Master Data,70471371,"1803.0",2025-06-26 12:31:34.382,20250626,ALR-scheduled__2025-06-25T13:30:00+00:00
FPLC-RSEV,202506,PREMISE,"Premise data change: channels changed from [1, 1000] to [1.0].",Master Data,70471371,"263.0",2025-06-26 12:31:34.382,20250626,ALR-scheduled__2025-06-25T13:30:00+00:00
FPLC-RSEV,202506,DIFFBILLCOMP,Interval cut (2763.0 kwh) is outside the 10.0% threshold when compared to billed usage (2118.0 kwh).,Interval Data Quality,70041695,"319.0",2025-06-28 13:48:06.924,20250628,ALR-scheduled__2025-06-27T13:30:00+00:00
FPLC-RSEV,202506,DIFFBILLCOMP,Interval cut (2725.85 kwh) is outside the 10.0% threshold when compared to billed usage (2375.0 kwh).,Interval Data Quality,70398499,"560.0",2025-06-28 13:48:06.924,20250628,ALR-scheduled__2025-06-27T13:30:00+00:00
FPLC-RSEV,202506,DIFFBILLCOMP,Interval cut (1512.35 kwh) is outside the 10.0% threshold when compared to billed usage (1027.0 kwh).,Interval Data Quality,70405603,"411.0",2025-06-28 13:48:06.924,20250628,ALR-scheduled__2025-06-27T13:30:00+00:00
FPLC-RSEV,202506,DIFFBILLCOMP,Interval cut (2488.05 kwh) is outside the 10.0% threshold when compared to billed usage (1959.0 kwh).,Interval Data Quality,70552450,"323.0",2025-06-28 13:48:06.924,20250628,ALR-scheduled__2025-06-27T13:30:00+00:00
FPLC-RSEV,202506,DIFFBILLCOMP,Interval cut (1748.16 kwh) is outside the 10.0% threshold when compared to billed usage (1035.0 kwh).,Interval Data Quality,70648797,"433.0",2025-06-28 13:48:06.924,20250628,ALR-scheduled__2025-06-27T13:30:00+00:00
FPLC-RS44NET9,202506,NULLBILL,Cannot perform bill comparison because billed usage is 0 kwh.,Interval Data Quality,70550834,"74724.0",2025-06-28 13:48:06.924,20250628,ALR-scheduled__2025-06-27T13:30:00+00:00
FPLC-RSEV,202506,NULLBILL,Cannot perform bill comparison because billed usage is 0 kwh.,Interval Data Quality,70550834,"321.0",2025-06-28 13:48:06.924,20250628,ALR-scheduled__2025-06-27T13:30:00+00:00
FPLC-RS44NET2,202506,NULLBILL,Cannot perform bill comparison because billed usage is 0 kwh.,Interval Data Quality,70550834,"74724.0",2025-06-28 13:48:06.924,20250628,ALR-scheduled__2025-06-27T13:30:00+00:00
FPLC-RS44NET4,202506,NULLBILL,Cannot perform bill comparison because billed usage is 0 kwh.,Interval Data Quality,70550834,"74724.0",2025-06-28 13:48:06.924,20250628,ALR-scheduled__2025-06-27T13:30:00+00:00
FPLC-RS1EV,202411,DIFFBILLCOMP,Interval cut (220.28 kwh) is outside the 10.0% threshold when compared to billed usage (269.0 kwh).,Interval Data Quality,70005262,"6908.0",2024-12-29 23:10:48.923,20241230,R202411manual__2024-12-30T00:30:19.816586+00:00
FPLC-RS44NET2,202502,DIFFBILLCOMP,Interval cut (2149.95 kwh) is outside the 10.0% threshold when compared to billed usage (1083.0 kwh).,Interval Data Quality,70002972,"40793.0",2025-07-04 01:40:18.060,20250703,R202502scheduled__2025-07-02T23:30:00+00:00
FPLC-RS44NET4,202502,DIFFBILLCOMP,Interval cut (752.51 kwh) is outside the 10.0% threshold when compared to billed usage (1083.0 kwh).,Interval Data Quality,70002972,"40793.0",2025-07-04 01:40:18.060,20250703,R202502scheduled__2025-07-02T23:30:00+00:00
FPLC-RS44NET2,202502,DIFFBILLCOMP,Interval cut (1815.33 kwh) is outside the 10.0% threshold when compared to billed usage (3.0 kwh).,Interval Data Quality,70108228,"40010.0",2025-07-04 01:40:18.060,20250703,R202502scheduled__2025-07-02T23:30:00+00:00
FPLC-RS44NET4,202502,DIFFBILLCOMP,Interval cut (630.03 kwh) is outside the 10.0% threshold when compared to billed usage (3.0 kwh).,Interval Data Quality,70108228,"40010.0",2025-07-04 01:40:18.060,20250703,R202502scheduled__2025-07-02T23:30:00+00:00
FPLC-RS44NET2,202502,DIFFBILLCOMP,Interval cut (1625.67 kwh) is outside the 10.0% threshold when compared to billed usage (1021.0 kwh).,Interval Data Quality,70141101,"54394.0",2025-07-04 01:40:18.060,20250703,R202502scheduled__2025-07-02T23:30:00+00:00
FPLC-RS44NET4,202502,DIFFBILLCOMP,Interval cut (190.66 kwh) is outside the 10.0% threshold when compared to billed usage (1021.0 kwh).,Interval Data Quality,70141101,"54394.0",2025-07-04 01:40:18.060,20250703,R202502scheduled__2025-07-02T23:30:00+00:00
FPLC-RS44NET2,202502,DIFFBILLCOMP,Interval cut (1392.55 kwh) is outside the 10.0% threshold when compared to billed usage (80.0 kwh).,Interval Data Quality,70148257,"71581.0",2025-07-04 01:40:18.060,20250703,R202502scheduled__2025-07-02T23:30:00+00:00
FPLC-RS44NET4,202502,DIFFBILLCOMP,Interval cut (660.65 kwh) is outside the 10.0% threshold when compared to billed usage (80.0 kwh).,Interval Data Quality,70148257,"71581.0",2025-07-04 01:40:18.060,20250703,R202502scheduled__2025-07-02T23:30:00+00:00
FPLC-RS44NET2,202502,DIFFBILLCOMP,Interval cut (2189.18 kwh) is outside the 10.0% threshold when compared to billed usage (805.0 kwh).,Interval Data Quality,70158196,"70150.0",2025-07-04 01:40:18.060,20250703,R202502scheduled__2025-07-02T23:30:00+00:00
FPLC-RS44NET4,202502,DIFFBILLCOMP,Interval cut (286.97 kwh) is outside the 10.0% threshold when compared to billed usage (805.0 kwh).,Interval Data Quality,70158196,"70150.0",2025-07-04 01:40:18.060,20250703,R202502scheduled__2025-07-02T23:30:00+00:00
FPLC-RS1EV,202411,DIFFBILLCOMP,Interval cut (276.7 kwh) is outside the 10.0% threshold when compared to billed usage (251.0 kwh).,Interval Data Quality,70336847,"2620.0",2024-12-29 23:10:48.923,20241230,R202411manual__2024-12-30T00:30:19.816586+00:00
FPLC-RS44NET2,202502,DIFFBILLCOMP,Interval cut (2893.61 kwh) is outside the 10.0% threshold when compared to billed usage (802.0 kwh).,Interval Data Quality,70242233,"52508.0",2025-07-04 01:40:18.060,20250703,R202502scheduled__2025-07-02T23:30:00+00:00
FPLC-RS44NET4,202502,DIFFBILLCOMP,Interval cut (957.71 kwh) is outside the 10.0% threshold when compared to billed usage (802.0 kwh).,Interval Data Quality,70242233,"52508.0",2025-07-04 01:40:18.060,20250703,R202502scheduled__2025-07-02T23:30:00+00:00
FPLC-RS44NET2,202502,DIFFBILLCOMP,Interval cut (2100.83 kwh) is outside the 10.0% threshold when compared to billed usage (848.0 kwh).,Interval Data Quality,70262914,"35696.0",2025-07-04 01:40:18.060,20250703,R202502scheduled__2025-07-02T23:30:00+00:00
FPLC-RS44NET4,202502,DIFFBILLCOMP,Interval cut (461.22 kwh) is outside the 10.0% threshold when compared to billed usage (848.0 kwh).,Interval Data Quality,70262914,"35696.0",2025-07-04 01:40:18.060,20250703,R202502scheduled__2025-07-02T23:30:00+00:00
FPLC-RS44NET2,202502,DIFFBILLCOMP,Interval cut (1532.36 kwh) is outside the 10.0% threshold when compared to billed usage (487.0 kwh).,Interval Data Quality,70281751,"56916.0",2025-07-04 01:40:18.060,20250703,R202502scheduled__2025-07-02T23:30:00+00:00
